Document Number,Accounting Document Number,Company Code,Invoice Status,Activity,Actual Role,Actual Agent,Start Date & Time,End Date & Time,Work Item ID,Process Type Number,Process Type Text
000009964460,5100442812,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-29 10:54:40,2025-09-29 10:54:40,000197713058,854,QH - Service Entry Required (PO)
000009964462,5100364071,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,JONESROCH,2025-09-18 13:24:46,2025-09-18 13:24:46,000196731580,854,QH - Service Entry Required (PO)
000009964463,5100364070,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,JONESROCH,2025-09-18 13:19:57,2025-09-18 13:19:57,000196731583,854,QH - Service Entry Required (PO)
000009964464,5100442811,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-29 10:53:58,2025-09-29 10:53:58,000197713064,854,QH - Service Entry Required (PO)
000009964471,5100442807,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-29 10:43:33,2025-09-29 10:43:33,000197713059,854,QH - Service Entry Required (PO)
000009964485,5100442801,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-29 10:39:36,2025-09-29 10:39:36,000197713066,854,QH - Service Entry Required (PO)
000009964510,5100442800,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-29 10:38:38,2025-09-29 10:38:38,000197713065,854,QH - Service Entry Required (PO)
000009964538,5100091816,2200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,COOKKRI,2025-09-12 08:20:17,2025-09-12 08:20:17,000196161821,854,QH - Service Entry Required (PO)
000009964879,5100091818,2200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,COOKKRI,2025-09-12 09:22:52,2025-09-12 09:22:52,000196177187,854,QH - Service Entry Required (PO)
000009965039,5101145696,1000,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-12 11:20:15,2025-09-12 11:20:15,000196182688,838,QH - Missing Mandatory Information (PO)
000009965162,5100054049,2900,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,JONESROCH,2025-09-16 12:49:38,2025-09-16 12:49:38,000196441345,854,QH - Service Entry Required (PO)
000009965169,5100054048,2900,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,JONESROCH,2025-09-16 12:48:32,2025-09-16 12:48:32,000196441340,854,QH - Service Entry Required (PO)
000009965193,5100349648,3000,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BURRIDGEB,2025-09-22 16:24:37,2025-09-22 16:24:37,000196877543,854,QH - Service Entry Required (PO)
000009965198,5100054047,2900,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,JONESROCH,2025-09-16 12:47:39,2025-09-16 12:47:39,000196441344,854,QH - Service Entry Required (PO)
000009965215,5100350495,3200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARMILEE,2025-09-16 09:32:20,2025-09-16 09:32:20,000196413428,854,QH - Service Entry Required (PO)
000009965227,5100349358,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDERSONLEN,2025-09-19 08:55:22,2025-09-19 08:55:22,000196891919,854,QH - Service Entry Required (PO)
000009965281,5100364216,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,HOERLERJ,2025-09-19 09:12:06,2025-09-19 09:12:06,000196944560,854,QH - Service Entry Required (PO)
000009965630,5100363919,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-18 08:28:36,2025-09-18 08:28:36,000196796538,854,QH - Service Entry Required (PO)
000009965632,5100054040,2900,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,JONESROCH,2025-09-16 12:00:09,2025-09-16 12:00:09,000196441343,854,QH - Service Entry Required (PO)
000009969478,5100257844,2400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-09-16 06:41:40,2025-09-16 06:41:40,000196412750,854,QH - Service Entry Required (PO)
000009969479,5100257845,2400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-09-16 06:42:25,2025-09-16 06:42:25,000196412749,854,QH - Service Entry Required (PO)
000009969480,5100257846,2400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-09-16 06:43:07,2025-09-16 06:43:07,000196412881,854,QH - Service Entry Required (PO)
000009969485,5100257847,2400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-09-16 06:44:01,2025-09-16 06:44:01,000196412877,854,QH - Service Entry Required (PO)
000009969490,5100365441,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KELLYCARA,2025-09-25 10:24:20,2025-09-25 10:24:20,000197474778,854,QH - Service Entry Required (PO)
000009969494,5100365706,2800,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-09-26 08:13:33,2025-09-26 08:13:33,000197534178,854,QH - Service Entry Required (PO)
000009969496,5100364209,2800,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,VAINSD,2025-09-19 08:46:02,2025-09-19 08:46:02,000196456854,838,QH - Missing Mandatory Information (PO)
000009969507,5100204510,2700,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,VAYROT,2025-09-17 13:49:39,2025-09-17 13:49:39,000196699133,854,QH - Service Entry Required (PO)
000009969508,5100204508,2700,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,VAYROT,2025-09-17 13:46:14,2025-09-17 13:46:14,000196699130,854,QH - Service Entry Required (PO)
000009969526,5100366404,2800,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FERGUSONRE,2025-09-30 14:30:51,2025-09-30 14:30:51,000197948200,854,QH - Service Entry Required (PO)
000009969712,5101053108,2100,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,COETZEES,2025-09-17 14:02:40,2025-09-17 14:02:40,000196707613,854,QH - Service Entry Required (PO)
000009970107,5100365143,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KELLYCARA,2025-09-24 09:11:30,2025-09-24 09:11:30,000197349474,854,QH - Service Entry Required (PO)
000009970114,5100365142,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KELLYCARA,2025-09-24 09:10:54,2025-09-24 09:10:54,000197349482,854,QH - Service Entry Required (PO)
000009976899,5100259061,2400,07,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-09-26 11:35:20,2025-09-26 11:35:20,000197634364,854,QH - Service Entry Required (PO)
000009977025,5100488137,2500,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BAXTERTA,2025-09-26 13:37:24,2025-09-26 13:37:24,000197601949,854,QH - Service Entry Required (PO)
000009977029,5100363156,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-09-15 15:55:05,2025-09-15 15:55:05,000196458775,854,QH - Service Entry Required (PO)
000009977547,5100363483,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-09-16 14:29:48,2025-09-16 14:29:48,000196602995,854,QH - Service Entry Required (PO)
000009977551,5100365141,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KELLYCARA,2025-09-24 09:09:52,2025-09-24 09:09:52,000197349481,854,QH - Service Entry Required (PO)
000009977921,5100364058,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,JONESROCH,2025-09-18 12:46:41,2025-09-18 12:46:41,000196731579,854,QH - Service Entry Required (PO)
000009978241,5100633067,2000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,LEARMONTHK,2025-09-16 11:30:52,2025-09-16 11:30:52,000196492298,854,QH - Service Entry Required (PO)
000009978279,5100364069,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,JONESROCH,2025-09-18 13:15:00,2025-09-18 13:15:00,000196731604,854,QH - Service Entry Required (PO)
000009978309,5101152080,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDREWSJAD,2025-09-22 12:43:18,2025-09-22 12:43:18,000197122501,853,QH - Vendor Mismatch (PO)
000009978309,5101152080,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,WICKHAMMI,2025-09-22 14:36:58,2025-09-22 14:36:58,000197136715,854,QH - Service Entry Required (PO)
000009978586,5101148120,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DOBRUCKINISV,2025-09-16 13:02:34,2025-09-16 13:02:34,000196492741,854,QH - Service Entry Required (PO)
000009978591,5100204244,2700,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,VAYROT,2025-09-15 13:25:04,2025-09-15 13:25:04,000196421386,854,QH - Service Entry Required (PO)
000009978781,5100365409,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KELLYCARA,2025-09-25 08:52:19,2025-09-25 08:52:19,000197474849,854,QH - Service Entry Required (PO)
000009978963,5100351848,3200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-09-22 08:28:40,2025-09-22 08:28:40,000196986077,854,QH - Service Entry Required (PO)
000009978991,5100440447,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-15 13:12:15,2025-09-15 13:12:15,000196404109,854,QH - Service Entry Required (PO)
000009979032,5101147860,1000,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,POOLEDA,2025-09-16 09:21:21,2025-09-16 09:21:21,000196524481,838,QH - Missing Mandatory Information (PO)
000009979053,5100440669,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DAMSC,2025-09-16 10:43:28,2025-09-16 10:43:28,000196414123,838,QH - Missing Mandatory Information (PO)
000009979117,5100413205,3500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-17 09:38:40,2025-09-17 09:38:40,000196672893,854,QH - Service Entry Required (PO)
000009979226,5100350460,3200,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARMILEE,2025-09-16 08:20:46,2025-09-16 08:20:46,000196508962,838,QH - Missing Mandatory Information (PO)
000009979343,5100440662,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DAMSC,2025-09-16 10:19:40,2025-09-16 10:19:40,000196414175,854,QH - Service Entry Required (PO)
000009979344,5100440663,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DAMSC,2025-09-16 10:20:55,2025-09-16 10:20:55,000196414158,854,QH - Service Entry Required (PO)
000009979345,5100440434,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-15 13:00:37,2025-09-15 13:00:37,000196404102,854,QH - Service Entry Required (PO)
000009979346,5100440433,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-15 12:59:31,2025-09-15 12:59:31,000196404099,854,QH - Service Entry Required (PO)
000009979347,5100440432,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-15 12:58:43,2025-09-15 12:58:43,000196404087,854,QH - Service Entry Required (PO)
000009979349,5100440428,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-15 12:56:40,2025-09-15 12:56:40,000196404098,854,QH - Service Entry Required (PO)
000009979350,5100440427,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-15 12:55:53,2025-09-15 12:55:53,000196404105,854,QH - Service Entry Required (PO)
000009979351,5100440426,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-15 12:54:59,2025-09-15 12:54:59,000196404088,854,QH - Service Entry Required (PO)
000009979377,5100349964,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,LUXM,2025-09-24 10:29:13,2025-09-24 10:29:13,000197364517,854,QH - Service Entry Required (PO)
000009979721,5100200607,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-09-16 09:18:18,2025-09-16 09:18:18,000196457208,854,QH - Service Entry Required (PO)
000009979739,5101146472,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-15 07:08:23,2025-09-15 07:08:23,000196317341,854,QH - Service Entry Required (PO)
000009979842,5100362985,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-15 10:24:06,2025-09-15 10:24:06,000196365602,854,QH - Service Entry Required (PO)
000009979843,5100362984,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-15 10:23:09,2025-09-15 10:23:09,000196365613,854,QH - Service Entry Required (PO)
000009979844,5100362982,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-15 10:20:54,2025-09-15 10:20:54,000196365621,854,QH - Service Entry Required (PO)
000009979845,5100362980,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-15 10:19:53,2025-09-15 10:19:53,000196365604,854,QH - Service Entry Required (PO)
000009979907,5100440425,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-15 12:54:11,2025-09-15 12:54:11,000196404073,854,QH - Service Entry Required (PO)
000009979908,5100440424,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-15 12:53:17,2025-09-15 12:53:17,000196404090,854,QH - Service Entry Required (PO)
000009979910,5100440423,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-15 12:52:14,2025-09-15 12:52:14,000196404078,854,QH - Service Entry Required (PO)
000009979911,5100440422,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-15 12:51:15,2025-09-15 12:51:15,000196404263,854,QH - Service Entry Required (PO)
000009979912,5100440421,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-15 12:49:53,2025-09-15 12:49:53,000196404258,854,QH - Service Entry Required (PO)
000009979913,5100440419,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-15 12:44:30,2025-09-15 12:44:30,000196404256,854,QH - Service Entry Required (PO)
000009979914,5100440417,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-15 12:43:43,2025-09-15 12:43:43,000196404255,854,QH - Service Entry Required (PO)
000009979915,5100440415,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-15 12:42:46,2025-09-15 12:42:46,000196404257,854,QH - Service Entry Required (PO)
000009979916,5100440719,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-16 12:55:42,2025-09-16 12:55:42,000196554970,854,QH - Service Entry Required (PO)
000009979917,5100440413,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-15 12:41:56,2025-09-15 12:41:56,000196404253,854,QH - Service Entry Required (PO)
000009979918,5100440411,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-15 12:39:34,2025-09-15 12:39:34,000196404252,854,QH - Service Entry Required (PO)
000009979919,5100440410,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-15 12:37:51,2025-09-15 12:37:51,000196404251,854,QH - Service Entry Required (PO)
000009979920,5100440409,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-15 12:36:58,2025-09-15 12:36:58,000196404246,854,QH - Service Entry Required (PO)
000009979921,5100440408,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-15 12:35:59,2025-09-15 12:35:59,000196404239,854,QH - Service Entry Required (PO)
000009979922,5100440407,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-15 12:34:57,2025-09-15 12:34:57,000196404243,854,QH - Service Entry Required (PO)
000009979923,5100440406,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-15 12:34:05,2025-09-15 12:34:05,000196404250,854,QH - Service Entry Required (PO)
000009979976,5101154314,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,RECKK,2025-09-25 07:41:48,2025-09-25 07:41:48,000197463376,854,QH - Service Entry Required (PO)
000009980052,5100092251,2200,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,OLSENBRI,2025-09-18 14:54:53,2025-09-18 14:54:53,000196884520,854,QH - Service Entry Required (PO)
000009980207,5100200602,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-09-16 08:44:03,2025-09-16 08:44:03,000196457237,854,QH - Service Entry Required (PO)
000009980240,5100486306,2500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,TOWNSENDAC,2025-09-18 10:08:02,2025-09-18 10:08:02,000196748363,854,QH - Service Entry Required (PO)
000009980241,5100486303,2500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,TOWNSENDAC,2025-09-18 10:07:14,2025-09-18 10:07:14,000196748361,854,QH - Service Entry Required (PO)
000009980242,5100486299,2500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,TOWNSENDAC,2025-09-18 10:06:19,2025-09-18 10:06:19,000196748367,854,QH - Service Entry Required (PO)
000009980243,5100486696,2500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,TOWNSENDAC,2025-09-19 11:28:54,2025-09-19 11:28:54,000196823716,854,QH - Service Entry Required (PO)
000009980244,5100486298,2500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,TOWNSENDAC,2025-09-18 10:04:42,2025-09-18 10:04:42,000196748362,854,QH - Service Entry Required (PO)
000009980337,5100363712,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,PEARSONSAS,2025-09-17 12:56:27,2025-09-17 12:56:27,000196689061,854,QH - Service Entry Required (PO)
000009980338,5100363711,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,PEARSONSAS,2025-09-17 12:42:42,2025-09-17 12:42:42,000196689060,854,QH - Service Entry Required (PO)
000009980347,5100486297,2500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,TOWNSENDAC,2025-09-18 10:03:28,2025-09-18 10:03:28,000196748339,854,QH - Service Entry Required (PO)
000009980363,5100204353,2700,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,NEILLEYC,2025-09-16 13:12:52,2025-09-16 13:12:52,000196503666,838,QH - Missing Mandatory Information (PO)
000009980387,5101054710,2100,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MITCHELLRD,2025-09-19 13:17:10,2025-09-19 13:17:10,000196972347,854,QH - Service Entry Required (PO)
000009980388,5101054708,2100,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MITCHELLRD,2025-09-19 13:15:19,2025-09-19 13:15:19,000196972346,854,QH - Service Entry Required (PO)
000009980458,5100258105,2400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-09-18 07:17:16,2025-09-18 07:17:16,000196788450,854,QH - Service Entry Required (PO)
000009980470,5101150046,1000,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DOBRUCKINISV,2025-09-18 10:58:40,2025-09-18 10:58:40,000196801388,838,QH - Missing Mandatory Information (PO)
000009980488,5100412529,3500,07,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ARDILLK,2025-09-15 11:21:54,2025-09-15 11:21:54,000196336696,805,QH - Suspected Duplicate (PO)
000009980641,5100486296,2500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,TOWNSENDAC,2025-09-18 10:01:31,2025-09-18 10:01:31,000196748341,854,QH - Service Entry Required (PO)
000009981533,5101147753,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DOBRUCKINISV,2025-09-16 08:38:33,2025-09-16 08:38:33,000196492754,854,QH - Service Entry Required (PO)
000009981636,5100413352,3500,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,COOKKRI,2025-09-17 13:50:30,2025-09-17 13:50:30,000196606518,838,QH - Missing Mandatory Information (PO)
000009981644,5100412642,3500,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,COOKKRI,2025-09-15 14:18:38,2025-09-15 14:18:38,000196419413,804,QH - Invalid Vendor (PO)
000009981761,5100364068,2800,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-09-18 13:15:00,2025-09-18 13:15:00,000196852410,838,QH - Missing Mandatory Information (PO)
000009981813,5100092066,2200,07,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,COOKKRI,2025-09-16 13:02:45,2025-09-16 13:02:45,000196444560,805,QH - Suspected Duplicate (PO)
000009982347,5101053166,2100,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,COETZEES,2025-09-17 14:05:15,2025-09-17 14:05:15,000196707612,854,QH - Service Entry Required (PO)
000009982354,5100365978,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,VAINSD,2025-09-29 09:21:53,2025-09-29 09:21:53,000197713808,854,QH - Service Entry Required (PO)
000009982356,5100366072,2800,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FERGUSONRE,2025-09-29 11:46:47,2025-09-29 11:46:47,000197715578,854,QH - Service Entry Required (PO)
000009982358,5100365977,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,VAINSD,2025-09-29 09:21:07,2025-09-29 09:21:07,000197713807,854,QH - Service Entry Required (PO)
000009982362,5100365976,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,VAINSD,2025-09-29 09:19:49,2025-09-29 09:19:49,000197713814,854,QH - Service Entry Required (PO)
000009982918,5100363761,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALLITTT,2025-09-17 14:21:14,2025-09-17 14:21:14,000196553672,854,QH - Service Entry Required (PO)
000009982919,5100365254,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KELLYCARA,2025-09-24 15:29:30,2025-09-24 15:29:30,000197381018,854,QH - Service Entry Required (PO)
000009982939,5100413213,3500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-09-17 10:02:55,2025-09-17 10:02:55,000196688505,854,QH - Service Entry Required (PO)
000009983016,5100362983,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-15 10:22:45,2025-09-15 10:22:45,000196365610,854,QH - Service Entry Required (PO)
000009983018,5100363911,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-18 08:19:38,2025-09-18 08:19:38,000196796526,854,QH - Service Entry Required (PO)
000009983019,5100363914,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-18 08:21:37,2025-09-18 08:21:37,000196796525,854,QH - Service Entry Required (PO)
000009983175,5100054290,2900,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,VAINSD,2025-09-22 07:54:56,2025-09-22 07:54:56,000197059110,854,QH - Service Entry Required (PO)
000009983176,5100366121,2800,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,STAEDLERS,2025-09-29 14:55:16,2025-09-29 14:55:16,000197819024,854,QH - Service Entry Required (PO)
000009983181,5101154310,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,RECKK,2025-09-25 07:40:17,2025-09-25 07:40:17,000197461913,854,QH - Service Entry Required (PO)
000009983296,5101052158,2100,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,COETZEES,2025-09-16 11:11:46,2025-09-16 11:11:46,000196416886,854,QH - Service Entry Required (PO)
000009983346,5101149254,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,POOLEDA,2025-09-17 13:20:41,2025-09-17 13:20:41,000196655362,854,QH - Service Entry Required (PO)
000009983764,5101150028,1000,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,WICKHAMMI,2025-09-18 10:42:33,2025-09-18 10:42:33,000196821761,854,QH - Service Entry Required (PO)
000009983804,5100257950,2400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-09-16 12:43:42,2025-09-16 12:43:42,000196571999,854,QH - Service Entry Required (PO)
000009983989,5101147720,1000,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,WISEMANCH,2025-09-16 08:24:36,2025-09-16 08:24:36,000196493176,838,QH - Missing Mandatory Information (PO)
000009984148,5100349554,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDERSONLEN,2025-09-22 09:18:45,2025-09-22 09:18:45,000197081826,854,QH - Service Entry Required (PO)
000009984373,5100440357,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DAMSC,2025-09-15 08:48:57,2025-09-15 08:48:57,000196343480,804,QH - Invalid Vendor (PO)
000009984407,5101151027,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-19 13:23:02,2025-09-19 13:23:02,000196981903,854,QH - Service Entry Required (PO)
000009984554,5100054310,2900,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,STAEDLERS,2025-09-22 10:37:39,2025-09-22 10:37:39,000197096743,804,QH - Invalid Vendor (PO)
000009984682,5100363898,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-18 08:10:10,2025-09-18 08:10:10,000196796532,854,QH - Service Entry Required (PO)
000009984777,5100349032,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDERSONLEN,2025-09-18 07:51:27,2025-09-18 07:51:27,000196727891,854,QH - Service Entry Required (PO)
000009984878,5100200975,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-09-18 10:37:01,2025-09-18 10:37:01,000196799762,854,QH - Service Entry Required (PO)
000009984913,5100633102,2000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,SNELGARJ,2025-09-16 11:53:16,2025-09-16 11:53:16,000196416362,854,QH - Service Entry Required (PO)
000009985139,5100257780,2400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-09-15 11:26:23,2025-09-15 11:26:23,000196366084,854,QH - Service Entry Required (PO)
000009985176,5100363407,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALLITTT,2025-09-16 13:09:41,2025-09-16 13:09:41,000196553721,854,QH - Service Entry Required (PO)
